"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0002274",0.00042225078276711,0.999726052161723,113,375,"myeloid leukocyte activation","BP"
"GO:0035257",0.000430190382338983,0.999799092424142,40,113,"nuclear hormone receptor binding","MF"
"GO:0010557",0.000449931333709043,0.999657508941679,277,1092,"positive regulation of macromolecule biosynthetic process","BP"
"GO:0006406",0.000455233860324216,0.999796798220392,36,99,"mRNA export from nucleus","BP"
"GO:0071427",0.000455233860324216,0.999796798220392,36,99,"mRNA-containing ribonucleoprotein complex export from nucleus","BP"
"GO:0006417",0.000458070523195096,0.999708481655234,103,337,"regulation of translation","BP"
"GO:0002253",0.000458147187889771,0.999714355403628,94,312,"activation of immune response","BP"
"GO:0007166",0.000459530131963852,0.999637559765552,380,1509,"cell surface receptor signaling pathway","BP"
"GO:0043067",0.000467297726049821,0.999648145202164,256,967,"regulation of programmed cell death","BP"
"GO:0002366",0.000493181806789737,0.999673374478286,121,410,"leukocyte activation involved in immune response","BP"
"GO:0022407",0.000502505500734776,0.999720340589921,62,193,"regulation of cell-cell adhesion","BP"
"GO:0051240",0.000509446700319028,0.99962676463149,206,788,"positive regulation of multicellular organismal process","BP"
"GO:0034332",0.000512566351616611,0.999786550213942,30,85,"adherens junction organization","BP"
"GO:0045861",0.000512958901242264,0.999720833663772,59,172,"negative regulation of proteolysis","BP"
"GO:0032963",0.000516091665488489,0.999824949613968,22,52,"collagen metabolic process","BP"
"GO:0101002",0.000529777045765238,0.999732240555293,48,134,"ficolin-1-rich granule","CC"
"GO:0002576",0.000539650082438044,0.999776321437953,31,78,"platelet degranulation","BP"
"GO:0045935",0.000543979400332972,0.999583097805274,283,1124,"positive regulation of nucleobase-containing compound metabolic process","BP"
"GO:0019229",0.000550730355929671,0.999880972875662,13,25,"regulation of vasoconstriction","BP"
"GO:0031072",0.000573417136050885,0.999758820079912,31,82,"heat shock protein binding","MF"
"GO:0071356",0.000584779532317562,0.999677865109576,61,172,"cellular response to tumor necrosis factor","BP"
"GO:0030260",0.000590613833561866,0.999742939843839,33,89,"entry into host cell","BP"
"GO:0044409",0.000590613833561866,0.999742939843839,33,89,"entry into host","BP"
"GO:0051806",0.000590613833561866,0.999742939843839,33,89,"entry into cell of other organism involved in symbiotic interaction","BP"
"GO:0051828",0.000590613833561866,0.999742939843839,33,89,"entry into other organism involved in symbiotic interaction","BP"
"GO:0015935",0.000591296544251664,0.999765166824695,32,64,"small ribosomal subunit","CC"
"GO:0046718",0.00060300280380931,0.999754574127706,29,75,"viral entry into host cell","BP"
"GO:0016538",0.000603495460772945,0.999865720183255,14,25,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"GO:0006366",0.000603517577930528,0.999524055010144,360,1440,"transcription from RNA polymerase II promoter","BP"
"GO:0006986",0.000605449820688882,0.999687010979893,49,145,"response to unfolded protein","BP"
"GO:0035150",0.000619706536840167,0.999774430249585,24,58,"regulation of tube size","BP"
"GO:0050880",0.000619706536840167,0.999774430249585,24,58,"regulation of blood vessel size","BP"
"GO:0051094",0.000621034477998108,0.999554649393532,174,659,"positive regulation of developmental process","BP"
"GO:0006260",0.000626345910275099,0.999630470506299,72,238,"DNA replication","BP"
"GO:0007160",0.000631711823399186,0.999691991294485,41,125,"cell-matrix adhesion","BP"
"GO:0034109",0.000633258979749571,0.999789506843603,21,48,"homotypic cell-cell adhesion","BP"
"GO:0034715",0.00064085282561021,1,6,6,"pICln-Sm protein complex","CC"
"GO:0017038",0.000653861421010592,0.999616212870287,71,228,"protein import","BP"
"GO:0008305",0.000669991034357874,0.999888249607571,10,18,"integrin complex","CC"
"GO:0098636",0.000669991034357874,0.999888249607571,10,18,"protein complex involved in cell adhesion","CC"
"GO:0000165",0.00067408901658773,0.999533315381752,142,511,"MAPK cascade","BP"
"GO:0055085",0.000685696913140725,0.999500967731918,191,691,"transmembrane transport","BP"
"GO:0042981",0.000686201921440756,0.999479937476628,252,956,"regulation of apoptotic process","BP"
"GO:0070200",0.000696155243169977,0.999908114748547,9,14,"establishment of protein localization to telomere","BP"
"GO:0031527",0.000701469001871862,0.999939293240653,7,10,"filopodium membrane","CC"
"GO:0012505",0.000706536251367114,0.999413940589615,647,2702,"endomembrane system","CC"
"GO:0045596",0.000712651027025316,0.999537461317324,103,356,"negative regulation of cell differentiation","BP"
"GO:0098687",0.000718514993807978,0.999549219662219,90,296,"chromosomal region","CC"
"GO:0007077",0.00072220012442819,0.999781499491031,18,40,"mitotic nuclear envelope disassembly","BP"
"GO:0031528",0.000735683941870618,0.999918230570816,8,12,"microvillus membrane","CC"
"GO:1905330",0.00073659487816722,0.999626552263995,46,129,"regulation of morphogenesis of an epithelium","BP"
"GO:0034504",0.000737838562225079,0.999550613756296,79,264,"protein localization to nucleus","BP"
"GO:0043299",0.000750481791662218,0.999514723946063,102,337,"leukocyte degranulation","BP"
"GO:0002757",0.000753714543761825,0.999532638680146,85,281,"immune response-activating signal transduction","BP"
"GO:0006605",0.000766042390315964,0.999506261048179,104,312,"protein targeting","BP"
"GO:0002275",0.000777546294845132,0.999495314032857,103,341,"myeloid cell activation involved in immune response","BP"
"GO:0006928",0.000807567624692161,0.999382265405978,260,1033,"movement of cell or subcellular component","BP"
"GO:0031227",0.000818871891069732,0.999615237724334,37,104,"intrinsic component of endoplasmic reticulum membrane","CC"
"GO:0071396",0.000824088666486441,0.999462924631136,102,357,"cellular response to lipid","BP"
"GO:0050921",0.000833771924073469,0.999671268256992,27,64,"positive regulation of chemotaxis","BP"
"GO:0048468",0.000854992466967149,0.999345600236128,257,1040,"cell development","BP"
"GO:0048024",0.000855351393718156,0.999668938875708,25,64,"regulation of mRNA splicing, via spliceosome","BP"
"GO:0051427",0.00086381113219824,0.999573611984356,41,120,"hormone receptor binding","MF"
"GO:1903524",0.000878549528453879,0.999767673074622,15,31,"positive regulation of blood circulation","BP"
"GO:0044429",0.000879155792654673,0.999342678601984,226,767,"mitochondrial part","CC"
"GO:0015030",0.000882101133079702,0.999700072806199,21,47,"Cajal body","CC"
"GO:0002009",0.000906205110203949,0.999411288212948,99,346,"morphogenesis of an epithelium","BP"
"GO:0030397",0.000917614976046107,0.999702010532444,19,44,"membrane disassembly","BP"
"GO:0051081",0.000917614976046107,0.999702010532444,19,44,"nuclear envelope disassembly","BP"
"GO:0003779",0.000926871159301168,0.999446626994635,70,239,"actin binding","MF"
"GO:0000315",0.000931336988218376,0.999665189857906,25,49,"organellar large ribosomal subunit","CC"
"GO:0005762",0.000931336988218376,0.999665189857906,25,49,"mitochondrial large ribosomal subunit","CC"
"GO:0098797",0.000940771621906905,0.999531136175957,41,124,"plasma membrane protein complex","CC"
"GO:0051241",0.00094302976153526,0.999330220162618,155,563,"negative regulation of multicellular organismal process","BP"
"GO:0034605",0.000945056891979277,0.999578925433409,32,89,"cellular response to heat","BP"
"GO:0002690",0.000957149318909233,0.999688432496744,20,42,"positive regulation of leukocyte chemotaxis","BP"
"GO:0042802",0.000963704795810378,0.999256346106348,274,1050,"identical protein binding","MF"
"GO:0051276",0.000967763960020858,0.999265550644974,239,913,"chromosome organization","BP"
"GO:0030111",0.000967963548342951,0.999435188095945,66,206,"regulation of Wnt signaling pathway","BP"
"GO:0045055",0.001016453117628,0.999297023551472,133,465,"regulated exocytosis","BP"
"GO:0016604",0.0010246845231536,0.999268591342426,156,584,"nuclear body","CC"
"GO:0038093",0.00104440564115075,0.999445377757901,49,143,"Fc receptor signaling pathway","BP"
"GO:0009605",0.00106567218595882,0.999174018862014,278,1081,"response to external stimulus","BP"
"GO:0060284",0.00107841893149399,0.999262745328852,121,452,"regulation of cell development","BP"
"GO:0070527",0.00108814560566454,0.999672143766788,17,37,"platelet aggregation","BP"
"GO:0002443",0.00109682809635142,0.999247491469687,126,437,"leukocyte mediated immunity","BP"
"GO:0005689",0.00111715234144004,0.999739871962498,14,24,"U12-type spliceosomal complex","CC"
"GO:0006869",0.00113097840750257,0.999363303546956,56,181,"lipid transport","BP"
"GO:0071822",0.00114638392391213,0.999100601975801,309,1166,"protein complex subunit organization","BP"
"GO:0005743",0.00115925152548228,0.999209185537451,128,385,"mitochondrial inner membrane","CC"
"GO:0003018",0.00116543071006361,0.999526421348097,26,68,"vascular process in circulatory system","BP"
"GO:0030176",0.00117498378705166,0.999440573308472,36,102,"integral component of endoplasmic reticulum membrane","CC"
"GO:0030056",0.00118424722578899,1,4,4,"hemidesmosome","CC"
"GO:0031400",0.00119197984879665,0.999175980017848,129,452,"negative regulation of protein modification process","BP"
"GO:0023014",0.00119341270863455,0.99915557204528,145,532,"signal transduction by protein phosphorylation","BP"
"GO:0000808",0.00119587958187344,0.999918594032486,6,8,"origin recognition complex","CC"
"GO:0005664",0.00119587958187344,0.999918594032486,6,8,"nuclear origin of replication recognition complex","CC"
"GO:2000145",0.00119816129526435,0.999176712612775,123,449,"regulation of cell motility","BP"
"GO:0071392",0.00120673934203327,0.999738608449499,12,22,"cellular response to estradiol stimulus","BP"
"GO:0005686",0.00122691025950142,0.999784923967547,11,17,"U2 snRNP","CC"
"GO:0006997",0.00124062672743619,0.99938586626206,39,114,"nucleus organization","BP"
"GO:0000988",0.00125243940167633,0.999131715098402,128,468,"transcription factor activity, protein binding","MF"
"GO:0030175",0.00126361725052433,0.999510945718253,23,62,"filopodium","CC"
"GO:0034708",0.00127221824919789,0.999444423632795,30,78,"methyltransferase complex","CC"
"GO:0003688",0.00130089698090285,0.999825646669223,8,13,"DNA replication origin binding","MF"
"GO:0019838",0.0013020981579508,0.999433875900808,29,79,"growth factor binding","MF"
"GO:0050684",0.0013088893492288,0.999392446260328,33,95,"regulation of mRNA processing","BP"
"GO:0004867",0.00131234601429062,0.999684802496114,13,25,"serine-type endopeptidase inhibitor activity","MF"
"GO:0031253",0.00134570055408558,0.999262618883692,50,160,"cell projection membrane","CC"
"GO:0004004",0.00136267929322591,0.999481985145772,22,59,"ATP-dependent RNA helicase activity","MF"
"GO:0051052",0.00136850223324267,0.999129648114879,84,293,"regulation of DNA metabolic process","BP"
"GO:0071559",0.00138755883360519,0.999249750476612,48,151,"response to transforming growth factor beta","BP"
"GO:0070424",0.00139408125896322,0.999946192625419,5,6,"regulation of nucleotide-binding oligomerization domain containing signaling pathway","BP"
"GO:0000307",0.0013956921719768,0.999572835694831,17,36,"cyclin-dependent protein kinase holoenzyme complex","CC"
"GO:0000989",0.00139803691684753,0.999030088303378,126,461,"transcription factor activity, transcription factor binding","MF"
"GO:1903900",0.00140226869782514,0.999334487066844,35,97,"regulation of viral life cycle","BP"
"GO:0040012",0.00142721201899956,0.999000290407913,132,489,"regulation of locomotion","BP"
"GO:0032355",0.00144491010996596,0.999371623318592,29,76,"response to estradiol","BP"
"GO:1990446",0.00149814907321855,1,5,5,"U1 snRNP binding","MF"
"GO:0036464",0.00153709675036721,0.999178960911487,46,140,"cytoplasmic ribonucleoprotein granule","CC"
"GO:0002687",0.00154269144803443,0.99938597338905,25,59,"positive regulation of leukocyte migration","BP"
"GO:0000056",0.00156126362267663,0.999926714019696,6,7,"ribosomal small subunit export from nucleus","BP"
"GO:0031968",0.00157320499745709,0.9991678230484,45,133,"organelle outer membrane","CC"
"GO:2001236",0.00157612321484401,0.999209120283286,39,113,"regulation of extrinsic apoptotic signaling pathway","BP"
"GO:0035966",0.00159551511210777,0.999109667984908,52,162,"response to topologically incorrect protein","BP"
"GO:0000819",0.00160335848384438,0.999064196107122,60,192,"sister chromatid segregation","BP"
"GO:0031124",0.00162902008417199,0.999265604186032,30,84,"mRNA 3'-end processing","BP"
"GO:0044703",0.00163408222326987,0.998859236609101,127,463,"multi-organism reproductive process","BP"
"GO:0050821",0.00169533015088551,0.999121292151932,42,123,"protein stabilization","BP"
"GO:0008541",0.00170024853748811,0.999918644629319,6,7,"proteasome regulatory particle, lid subcomplex","CC"
"GO:0043207",0.00170638142782248,0.99881179645214,126,440,"response to external biotic stimulus","BP"
"GO:0051707",0.00170638142782248,0.99881179645214,126,440,"response to other organism","BP"
"GO:0048545",0.00171012847694002,0.998934189954903,75,253,"response to steroid hormone","BP"
"GO:0048471",0.00172040685039512,0.998805186037477,122,447,"perinuclear region of cytoplasm","CC"
"GO:0008186",0.00173072696891744,0.999325806904217,22,60,"RNA-dependent ATPase activity","MF"
"GO:0061135",0.00173241008778852,0.999300807634049,25,60,"endopeptidase regulator activity","MF"
"GO:0033631",0.00173401465589999,0.999872074206595,6,8,"cell-cell adhesion mediated by integrin","BP"
"GO:0008320",0.00173857314245812,0.999757209986495,9,13,"protein transmembrane transporter activity","MF"
"GO:0003724",0.00174193535215467,0.999321055154286,22,60,"RNA helicase activity","MF"
"GO:0009187",0.00176042583354767,0.999301550729937,23,61,"cyclic nucleotide metabolic process","BP"
"GO:0010628",0.00178338949852786,0.998591923999911,295,1179,"positive regulation of gene expression","BP"
"GO:0022884",0.00186105361900572,0.999671665801465,10,16,"macromolecule transmembrane transporter activity","MF"
"GO:0060341",0.00186684373675368,0.998637704700904,161,600,"regulation of cellular localization","BP"
"GO:0009266",0.00188074414341334,0.998968239190453,48,148,"response to temperature stimulus","BP"
"GO:0010517",0.00189917691328323,0.999630919284744,10,18,"regulation of phospholipase activity","BP"
"GO:1902531",0.0019033140443324,0.99850501889989,277,1109,"regulation of intracellular signal transduction","BP"
"GO:0071560",0.00191207931446617,0.998953671678851,47,149,"cellular response to transforming growth factor beta stimulus","BP"
"GO:0009607",0.00192220729214014,0.998644166365937,132,467,"response to biotic stimulus","BP"
