"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0032703",0.000756491147088062,0.999974721003364,3,10,"negative regulation of interleukin-2 production","BP"
"GO:0032692",0.000758002658849786,0.999975506072488,3,9,"negative regulation of interleukin-1 production","BP"
"GO:0002830",0.000758239820180639,0.99997659371324,3,8,"positive regulation of type 2 immune response","BP"
"GO:0045814",0.000758584058914229,0.999820606209051,10,99,"negative regulation of gene expression, epigenetic","BP"
"GO:0002428",0.000764080770273315,1,2,2,"antigen processing and presentation of peptide antigen via MHC class Ib","BP"
"GO:2000110",0.000780086739334752,1,2,2,"negative regulation of macrophage apoptotic process","BP"
"GO:0022610",0.000783777669893643,0.99966167040288,25,631,"biological adhesion","BP"
"GO:0048545",0.000787835752249151,0.999753108673049,14,253,"response to steroid hormone","BP"
"GO:0010950",0.000799849402691723,0.999825445076498,9,105,"positive regulation of endopeptidase activity","BP"
"GO:0046982",0.000811318906892916,0.999703220347952,18,307,"protein heterodimerization activity","MF"
"GO:0006335",0.000814593353821587,0.999895974737469,6,26,"DNA replication-dependent nucleosome assembly","BP"
"GO:0034723",0.000814593353821587,0.999895974737469,6,26,"DNA replication-dependent nucleosome organization","BP"
"GO:0002526",0.000824668910936261,0.999886680849338,6,49,"acute inflammatory response","BP"
"GO:0003726",0.000826807405941385,0.999995378989307,2,3,"double-stranded RNA adenosine deaminase activity","MF"
"GO:0070229",0.000832464075210517,0.999942108713275,4,20,"negative regulation of lymphocyte apoptotic process","BP"
"GO:0034104",0.000852282661520307,0.999971310533313,3,9,"negative regulation of tissue remodeling","BP"
"GO:0002443",0.00085431047161773,0.999658537130595,21,437,"leukocyte mediated immunity","BP"
"GO:0002920",0.000864147065723416,0.999939294739586,4,20,"regulation of humoral immune response","BP"
"GO:0032655",0.000871764034162027,0.999938163971996,4,21,"regulation of interleukin-12 production","BP"
"GO:0048659",0.000875222485096037,0.999851010013519,7,75,"smooth muscle cell proliferation","BP"
"GO:0045345",0.000883286632171839,0.999994894569172,2,3,"positive regulation of MHC class I biosynthetic process","BP"
"GO:0050702",0.000895943354992296,0.999936441980516,4,20,"interleukin-1 beta secretion","BP"
"GO:0051346",0.000896495342023492,0.999729785511034,13,213,"negative regulation of hydrolase activity","BP"
"GO:0060147",0.000896759071348083,0.999802590561969,9,89,"regulation of posttranscriptional gene silencing","BP"
"GO:0060966",0.000896759071348083,0.999802590561969,9,89,"regulation of gene silencing by RNA","BP"
"GO:0046632",0.000896813356356304,0.999903284433929,5,38,"alpha-beta T cell differentiation","BP"
"GO:0002371",0.000912043026655361,1,2,2,"dendritic cell cytokine production","BP"
"GO:0002730",0.000912043026655361,1,2,2,"regulation of dendritic cell cytokine production","BP"
"GO:0042092",0.000931504652796283,0.999933762993983,4,19,"type 2 immune response","BP"
"GO:0032731",0.000972942488759534,0.999929418696368,4,20,"positive regulation of interleukin-1 beta production","BP"
"GO:0006958",0.000975348618149386,0.999964388316517,3,10,"complement activation, classical pathway","BP"
"GO:0017017",0.000980377717100316,0.999964140318252,3,10,"MAP kinase tyrosine/serine/threonine phosphatase activity","MF"
"GO:0034154",0.00098124679102214,0.99999401640511,2,3,"toll-like receptor 7 signaling pathway","BP"
"GO:1902187",0.0009837595149804,0.999963006071406,3,11,"negative regulation of viral release from host cell","BP"
"GO:0042222",0.000983920549743333,1,2,2,"interleukin-1 biosynthetic process","BP"
"GO:0045360",0.000983920549743333,1,2,2,"regulation of interleukin-1 biosynthetic process","BP"
"GO:0045362",0.000983920549743333,1,2,2,"positive regulation of interleukin-1 biosynthetic process","BP"
"GO:0042108",0.000994367868803926,0.999926905834927,4,21,"positive regulation of cytokine biosynthetic process","BP"
"GO:0015440",0.00100398853313632,0.999993805855605,2,3,"peptide-transporting ATPase activity","MF"
"GO:0042825",0.00100398853313632,0.999993805855605,2,3,"TAP complex","CC"
"GO:0046977",0.00100398853313632,0.999993805855605,2,3,"TAP binding","MF"
"GO:0046978",0.00100398853313632,0.999993805855605,2,3,"TAP1 binding","MF"
"GO:0045619",0.00102276716999016,0.999821033518764,7,76,"regulation of lymphocyte differentiation","BP"
"GO:0032615",0.00104704310469358,0.999921436063932,4,22,"interleukin-12 production","BP"
"GO:0048511",0.00109154701632726,0.999701955322981,11,184,"rhythmic process","BP"
"GO:0051251",0.00110710731336393,0.999745638450274,9,119,"positive regulation of lymphocyte activation","BP"
"GO:0009611",0.00110793263883395,0.999581773951917,18,370,"response to wounding","BP"
"GO:0032682",0.00113068764507045,0.999957983214649,3,9,"negative regulation of chemokine production","BP"
"GO:0023029",0.00113187840917919,0.999992576736778,2,3,"MHC class Ib protein binding","MF"
"GO:0048872",0.00114365244510417,0.999709685808482,10,151,"homeostasis of number of cells","BP"
"GO:0002544",0.00114939853216056,0.999957041348376,3,9,"chronic inflammatory response","BP"
"GO:0002726",0.00121628998781409,0.999952023452092,3,10,"positive regulation of T cell cytokine production","BP"
"GO:0002479",0.00122673728392712,0.999782167812438,7,57,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","BP"
"GO:0033549",0.00124791249955587,0.999949001344371,3,11,"MAP kinase phosphatase activity","MF"
"GO:0035563",0.00127516015760493,0.999947491687693,3,11,"positive regulation of chromatin binding","BP"
"GO:0002285",0.00131026267268311,0.999760059355105,7,80,"lymphocyte activation involved in immune response","BP"
"GO:0035546",0.00131796851793866,0.99998682124265,2,4,"interferon-beta secretion","BP"
"GO:0035547",0.00131796851793866,0.99998682124265,2,4,"regulation of interferon-beta secretion","BP"
"GO:0035549",0.00131796851793866,0.99998682124265,2,4,"positive regulation of interferon-beta secretion","BP"
"GO:0008270",0.00131883153894463,0.999452732350164,21,500,"zinc ion binding","MF"
"GO:0070427",0.00131913978755725,0.999990645385391,2,3,"nucleotide-binding oligomerization domain containing 1 signaling pathway","BP"
"GO:0000122",0.00133342584494169,0.999433914784751,22,541,"negative regulation of transcription from RNA polymerase II promoter","BP"
"GO:0007267",0.00133928663587791,0.999370773462122,28,726,"cell-cell signaling","BP"
"GO:0002702",0.00136670007814454,0.999837545777286,5,39,"positive regulation of production of molecular mediator of immune response","BP"
"GO:0003677",0.00138987976062713,0.99921677425242,50,1594,"DNA binding","MF"
"GO:0043170",0.00140282768703144,0.999126144462004,148,5852,"macromolecule metabolic process","BP"
"GO:0009653",0.00142298022163216,0.9992225431117,44,1414,"anatomical structure morphogenesis","BP"
"GO:0009628",0.00145937971468148,0.999301128391042,29,752,"response to abiotic stimulus","BP"
"GO:0043011",0.00146328199505063,0.999938407848581,3,10,"myeloid dendritic cell differentiation","BP"
"GO:0045080",0.00148390947135339,0.999988824341482,2,3,"positive regulation of chemokine biosynthetic process","BP"
"GO:0007204",0.00148521789245554,0.999680451817248,8,103,"positive regulation of cytosolic calcium ion concentration","BP"
"GO:0002040",0.00151049438953566,0.999813800139459,5,47,"sprouting angiogenesis","BP"
"GO:0042063",0.00153972367118128,0.999627436955051,9,134,"gliogenesis","BP"
"GO:0050701",0.00158174195546334,0.999867163605739,4,22,"interleukin-1 secretion","BP"
"GO:0032689",0.00158454022212175,0.999929577229881,3,11,"negative regulation of interferon-gamma production","BP"
"GO:0019955",0.00159611821937791,0.999801973980467,5,43,"cytokine binding","MF"
"GO:0032844",0.00160795245404969,0.999455705603798,14,270,"regulation of homeostatic process","BP"
"GO:0002230",0.00161132320905571,0.999925155936245,3,13,"positive regulation of defense response to virus by host","BP"
"GO:0048863",0.0016272396338326,0.999505227043291,12,168,"stem cell differentiation","BP"
"GO:0071407",0.00162747479568927,0.999381740687111,17,378,"cellular response to organic cyclic compound","BP"
"GO:0061014",0.0016556157812998,0.999855202477353,4,28,"positive regulation of mRNA catabolic process","BP"
"GO:0009725",0.00166647582837732,0.999279577661008,22,544,"response to hormone","BP"
"GO:2001034",0.00171293974739308,0.999980420650626,2,4,"positive regulation of double-strand break repair via nonhomologous end joining","BP"
"GO:0098609",0.0017283896816483,0.999361350090983,16,344,"cell-cell adhesion","BP"
"GO:0006925",0.00173757735791574,0.999920225466864,3,11,"inflammatory cell apoptotic process","BP"
